doc_name,thread_name,thread_url,dominant_topic,topic_gamma,displacement,fuel_type,year,mileage_km,mileage_bucket,engine_group,technical_bucket,chronic_score,n_messages,gamma_vector
doc_00011,1.2 TSI CJZA Yuksek Yag Tuketimi,https://www.golftutkusu.com/topic/27058-1-2-tsi-cjza-yuksek-yag-tuketimi,20,0.9944104835940224,1.2,petrol,2013,200000,180-210k,1.2_TSI,high,4,28,"[0.000113, 0.000762, 0.000053, 0.000182, 0.000118, 0.000232, 0.000072, 0.000078, 0.000163, 0.000276, 0.000653, 0.000036, 0.000150, 0.000152, 0.000825, 0.000774, 0.000111, 0.000608, 0.000233, 0.994410]"
doc_00012,1.2 TSI Golf 7 Yag Eksiltme,https://www.golftutkusu.com/topic/20176-1-2-tsi-golf-7-yag-eksiltme,20,0.9984113179342914,1.2,petrol,2013,131500,120-150k,1.2_TSI,high,4,125,"[0.000081, 0.000468, 0.000000, 0.000037, 0.000020, 0.000055, 0.000011, 0.000014, 0.000024, 0.000071, 0.000027, 0.000000, 0.000001, 0.000021, 0.000214, 0.000390, 0.000047, 0.000083, 0.000025, 0.998411]"
doc_00013,1.2 TSI Golf Turbo bolgesindeki yag kalintisi,https://www.golftutkusu.com/topic/18731-1-2-tsi-golf-turbo-bolgesindeki-yag-kalintisi,16,0.9715964857572166,1.2,petrol,2014,30000,30-60k,1.2_TSI,medium,0,5,"[0.000343, 0.003367, 0.000546, 0.001416, 0.001302, 0.000614, 0.000824, 0.002942, 0.001508, 0.001738, 0.003422, 0.000201, 0.000573, 0.002354, 0.000767, 0.971596, 0.000698, 0.004532, 0.000409, 0.000848]"
doc_00014,1.2 TSI Rolantide titreme,https://www.golftutkusu.com/topic/10128-1-2-tsi-rolantide-titreme,18,0.853605411526284,1.2,petrol,2016,65000,60-90k,1.2_TSI,high,1,15,"[0.000254, 0.002204, 0.000680, 0.001898, 0.000249, 0.000921, 0.000291, 0.000556, 0.000816, 0.001603, 0.002030, 0.000261, 0.001108, 0.000614, 0.003145, 0.028539, 0.000806, 0.853605, 0.000743, 0.099678]"
doc_00015,1.2 TSI Su Eksiltme Sorunu,https://www.golftutkusu.com/topic/21260-1-2-tsi-su-eksiltme-sorunu,17,0.8052468149659311,1.2,petrol,2015,127000,120-150k,1.2_TSI,high,4,27,"[0.000928, 0.002483, 0.000169, 0.000840, 0.000612, 0.000813, 0.000592, 0.000827, 0.000716, 0.001228, 0.062311, 0.000203, 0.000568, 0.000818, 0.057371, 0.002992, 0.805247, 0.004396, 0.000918, 0.055967]"
doc_00016,1.2 TSI yag eksiltme problemi (yuksek basinc pompasi kaynakli),https://www.golftutkusu.com/topic/26208-1-2-tsi-yag-eksiltme-problemi-yuksek-basinc-pompasi-kaynakli,20,0.8599537012369922,1.2,petrol,NA,5000,0-30k,1.2_TSI,high,1,20,"[0.000424, 0.120058, 0.000332, 0.000939, 0.000501, 0.001059, 0.000466, 0.000517, 0.000713, 0.000821, 0.002861, 0.000189, 0.000913, 0.000779, 0.002574, 0.002900, 0.000563, 0.002239, 0.001199, 0.859954]"
doc_00017,1.2 midline donusum,https://www.golftutkusu.com/topic/15042-1-2-midline-donusum,14,0.5693637777719694,NA,unknown,NA,NA,unknown,unknown,medium,1,21,"[0.002799, 0.000408, 0.001085, 0.000655, 0.413898, 0.001333, 0.002080, 0.000969, 0.001038, 0.000558, 0.001537, 0.000804, 0.000707, 0.569364, 0.000479, 0.000484, 0.000732, 0.000587, 0.000447, 0.000037]"
doc_00018,1.2 midline plus tus takimi,https://www.golftutkusu.com/topic/9005-1-2-midline-plus-tus-takimi,9,0.9696762710362329,1.2,petrol,2012,NA,unknown,1.2_TSI,low,0,7,"[0.000595, 0.005808, 0.000383, 0.002024, 0.002541, 0.000662, 0.000431, 0.000627, 0.969676, 0.001661, 0.002415, 0.000161, 0.000324, 0.001434, 0.000898, 0.004068, 0.000614, 0.003074, 0.001877, 0.000727]"
doc_00019,1.2 tsi aractan gelen avans sesi??,https://www.golftutkusu.com/topic/15988-1-2-tsi-aractan-gelen-avans-sesi,2,0.9830065233841199,1.2,petrol,2000,1000,0-30k,1.2_TSI,high,2,13,"[0.000144, 0.983007, 0.000235, 0.000616, 0.000202, 0.000506, 0.000327, 0.000641, 0.000385, 0.000664, 0.000735, 0.000109, 0.000521, 0.000503, 0.001181, 0.002764, 0.000452, 0.004066, 0.000575, 0.002369]"
doc_00020,1.2 tsi kalkista gazi kesik kesik yeme,https://www.golftutkusu.com/topic/20246-1-2-tsi-kalkista-gazi-kesik-kesik-yeme,18,0.4020206608889566,1.2,petrol,2013,75000,60-90k,1.2_TSI,high,3,6,"[0.000669, 0.005938, 0.000731, 0.003239, 0.001002, 0.001426, 0.000735, 0.340022, 0.001115, 0.003118, 0.004437, 0.000476, 0.001849, 0.001456, 0.003331, 0.222589, 0.002292, 0.402021, 0.001037, 0.002517]"
doc_00021,1.2 tsi midline 2015 model Golf'e donanim ekleme hk,https://www.golftutkusu.com/topic/10225-1-2-tsi-midline-2015-model-golfe-donanim-ekleme-hk,14,0.7273945842037495,1.2,petrol,2015,NA,unknown,1.2_TSI,low,0,2,"[0.004721, 0.011902, 0.001777, 0.006495, 0.192677, 0.003934, 0.001051, 0.004126, 0.005034, 0.005136, 0.009917, 0.000971, 0.001524, 0.727395, 0.001759, 0.009543, 0.001550, 0.004397, 0.004535, 0.001555]"
doc_00022,1.2 tsi midlineplus sol tarafin sicak sag tarafin soguk uflemesi sorunu ve cozumu,https://www.golftutkusu.com/topic/21337-1-2-tsi-midlineplus-sol-tarafin-sicak-sag-tarafin-soguk-uflemesi-sorunu-ve-cozumu,13,0.9292370063350509,1.2,petrol,NA,NA,unknown,1.2_TSI,high,2,31,"[0.000247, 0.002629, 0.000097, 0.000403, 0.000197, 0.000343, 0.000231, 0.000484, 0.000250, 0.000705, 0.000951, 0.000104, 0.929237, 0.000753, 0.053141, 0.002283, 0.000262, 0.004188, 0.000721, 0.002774]"
doc_00023,1.2 tsi motora fazladan yag koyuldu.,https://www.golftutkusu.com/topic/10789-1-2-tsi-motora-fazladan-yag-koyuldu,11,0.5723720391712329,1.2,petrol,2016,NA,unknown,1.2_TSI,medium,0,7,"[0.002186, 0.003207, 0.000434, 0.002089, 0.001986, 0.001527, 0.001255, 0.001288, 0.002012, 0.000933, 0.572372, 0.000300, 0.001045, 0.003335, 0.002213, 0.005402, 0.001718, 0.003740, 0.002118, 0.390839]"
doc_00024,1.2 tsi rolanti ve dusuk devirde tekleme sorunu,https://www.golftutkusu.com/topic/21209-1-2-tsi-rolanti-ve-dusuk-devirde-tekleme-sorunu,7,0.6668045290506267,1.2,petrol,2013,4000,0-30k,1.2_TSI,high,6,52,"[0.000067, 0.001331, 0.000233, 0.000590, 0.000218, 0.000380, 0.666805, 0.000695, 0.000453, 0.000722, 0.004619, 0.000105, 0.000262, 0.000620, 0.000556, 0.318653, 0.000287, 0.001689, 0.000157, 0.001559]"
doc_00025,1.2tsi comfort Tlf baglanti sorunu,https://www.golftutkusu.com/topic/15720-1-2tsi-comfort-tlf-baglanti-sorunu,6,0.6308927479569968,1.2,petrol,2015,NA,unknown,1.2_TSI,low,0,1,"[0.005246, 0.185520, 0.002201, 0.016004, 0.039241, 0.630893, 0.002826, 0.008228, 0.008361, 0.009087, 0.011988, 0.001655, 0.003145, 0.010634, 0.004075, 0.025874, 0.004305, 0.016540, 0.009789, 0.004386]"
doc_00026,1.2tsi rolantide dusuk devir-titreme-motor sesi,https://www.golftutkusu.com/topic/15889-1-2tsi-rolantide-dusuk-devir-titreme-motor-sesi,2,0.8661844121905687,1.2,petrol,NA,90000,90-120k,1.2_TSI,medium,0,11,"[0.000452, 0.866184, 0.000829, 0.001910, 0.001339, 0.000908, 0.001154, 0.002797, 0.001770, 0.001610, 0.002145, 0.000253, 0.000975, 0.002552, 0.001275, 0.106397, 0.000910, 0.004492, 0.000913, 0.001136]"
doc_00027,1.4 Golf Tsi Act Eco Mod Titreme - Cozuldu,https://www.golftutkusu.com/topic/23750-1-4-golf-tsi-act-eco-mod-titreme-cozuldu,20,0.9964078495040004,1.4,petrol,2013,120000,120-150k,1.4_TSI,high,4,135,"[0.000040, 0.000209, 0.000110, 0.000112, 0.000039, 0.000141, 0.000064, 0.000020, 0.000031, 0.000235, 0.000323, 0.000062, 0.000070, 0.000018, 0.000734, 0.000896, 0.000068, 0.000278, 0.000140, 0.996408]"
doc_00028,1.4 Golf Tsi Act Sport Modda 2 silindire gecmesi normal mi ?,https://www.golftutkusu.com/topic/24054-1-4-golf-tsi-act-sport-modda-2-silindire-gecmesi-normal-mi,10,0.7679502763782624,NA,unknown,2013,NA,unknown,unknown,low,0,1,"[0.012291, 0.004572, 0.010405, 0.019914, 0.039671, 0.012720, 0.012768, 0.007400, 0.019699, 0.767950, 0.003446, 0.013748, 0.007866, 0.014169, 0.004647, 0.007317, 0.010642, 0.013541, 0.016906, 0.000329]"
doc_00029,1.4 TSI 122 HP ve 150 HP FARKI,https://www.golftutkusu.com/topic/13601-1-4-tsi-122-hp-ve-150-hp-farki,10,0.7180910238348048,1.4,petrol,2015,300000,210k+,1.4_TSI,high,0,22,"[0.000092, 0.000942, 0.000452, 0.000840, 0.000155, 0.000351, 0.000698, 0.000470, 0.000170, 0.718091, 0.000659, 0.000547, 0.000284, 0.000196, 0.001583, 0.267560, 0.000730, 0.004916, 0.000434, 0.000828]"
doc_00030,1.4 TSI ACT epc isigi,https://www.golftutkusu.com/topic/18616-1-4-tsi-act-epc-isigi,16,0.9908254554317169,1.4,petrol,2014,NA,unknown,1.4_TSI,high,3,13,"[0.000043, 0.000562, 0.000618, 0.000529, 0.000116, 0.000234, 0.000358, 0.000437, 0.000112, 0.001101, 0.001087, 0.000302, 0.000188, 0.000111, 0.000620, 0.990825, 0.000263, 0.001880, 0.000166, 0.000447]"
doc_00031,1.4 TSI DSG golf sarsintili calisma sorunu hakkinda yardim..,https://www.golftutkusu.com/topic/16234-1-4-tsi-dsg-golf-sarsintili-calisma-sorunu-hakkinda-yardim,19,0.9571444778537688,1.4,petrol,NA,90000,90-120k,1.4_TSI,high,1,6,"[0.000402, 0.003350, 0.001165, 0.002031, 0.000198, 0.000724, 0.000508, 0.000409, 0.000293, 0.004852, 0.002951, 0.000612, 0.000722, 0.000235, 0.004542, 0.009250, 0.000651, 0.007225, 0.957144, 0.002736]"
doc_00032,1.4 TSI EPC ve MOTOR ARIZA LAMBASI,https://www.golftutkusu.com/topic/15919-1-4-tsi-epc-ve-motor-ariza-lambasi,11,0.5797511821655204,1.4,petrol,2013,90000,90-120k,1.4_TSI,high,2,6,"[0.000389, 0.001395, 0.001733, 0.002218, 0.000517, 0.001068, 0.001485, 0.001355, 0.000394, 0.001543, 0.579751, 0.001195, 0.000766, 0.000852, 0.001347, 0.394249, 0.001493, 0.004409, 0.001229, 0.002611]"
doc_00033,1.4 TSI Rolantide Titreme,https://www.golftutkusu.com/topic/18216-1-4-tsi-rolantide-titreme,4,0.8087484894858492,1.4,petrol,NA,100000,90-120k,1.4_TSI,high,3,27,"[0.000077, 0.001066, 0.000816, 0.808748, 0.000137, 0.000476, 0.000438, 0.000486, 0.000186, 0.001762, 0.001222, 0.000454, 0.000339, 0.000126, 0.001860, 0.108109, 0.000502, 0.071973, 0.000557, 0.000666]"
doc_00034,1.4 TSI Rolantide titreme,https://www.golftutkusu.com/topic/18879-1-4-tsi-rolantide-titreme,16,0.49373503129962093,1.4,petrol,NA,NA,unknown,1.4_TSI,medium,0,3,"[0.000772, 0.003311, 0.001175, 0.002790, 0.001860, 0.000814, 0.001967, 0.413505, 0.000377, 0.061693, 0.003672, 0.000960, 0.000819, 0.000839, 0.002420, 0.493735, 0.002525, 0.005289, 0.001091, 0.000388]"
doc_00035,1.4 TSI YAG EKSILTMESI,https://www.golftutkusu.com/topic/20465-1-4-tsi-yag-eksiltmesi,2,0.9911048418520538,1.4,petrol,2014,5000,0-30k,1.4_TSI,high,3,15,"[0.000055, 0.991105, 0.000441, 0.000487, 0.000074, 0.000258, 0.000368, 0.000198, 0.000066, 0.000747, 0.000374, 0.000205, 0.000240, 0.000074, 0.001005, 0.001862, 0.000311, 0.001115, 0.000425, 0.000589]"
doc_00036,1.4 TSI egzos seti ses yuksekligi,https://www.golftutkusu.com/topic/22539-1-4-tsi-egzos-seti-ses-yuksekligi,7,0.9826153293580748,1.4,petrol,NA,NA,unknown,1.4_TSI,low,0,12,"[0.000145, 0.002284, 0.000606, 0.001461, 0.000538, 0.000353, 0.982615, 0.000363, 0.000268, 0.002805, 0.001652, 0.000309, 0.000172, 0.000186, 0.000499, 0.003820, 0.000445, 0.000830, 0.000553, 0.000097]"
doc_00037,1.4 tsi  rolantide titreme,https://www.golftutkusu.com/topic/12361-1-4-tsi-rolantide-titreme,16,0.9967247191977365,1.4,petrol,2016,45000,30-60k,1.4_TSI,high,3,74,"[0.000013, 0.000171, 0.000247, 0.000180, 0.000040, 0.000082, 0.000120, 0.000171, 0.000044, 0.000378, 0.000343, 0.000112, 0.000068, 0.000039, 0.000189, 0.996725, 0.000088, 0.000799, 0.000051, 0.000139]"
doc_00038,1.4 tsi 1.2 tsi yay,https://www.golftutkusu.com/topic/13472-1-4-tsi-1-2-tsi-yay,2,0.9597414289757408,1.4,petrol,NA,NA,unknown,1.4_TSI,low,0,2,"[0.000618, 0.959741, 0.002920, 0.003993, 0.001507, 0.001092, 0.001423, 0.001233, 0.000739, 0.005869, 0.001622, 0.001181, 0.000790, 0.000555, 0.001396, 0.007243, 0.001331, 0.002963, 0.003531, 0.000251]"
doc_00039,1.4 tsi bmt hararet dusmesi,https://www.golftutkusu.com/topic/15039-1-4-tsi-bmt-hararet-dusmesi,15,0.3306934649735578,1.4,petrol,NA,30000,30-60k,1.4_TSI,high,2,16,"[0.001107, 0.012118, 0.244479, 0.001567, 0.000853, 0.001658, 0.002512, 0.000549, 0.000745, 0.005304, 0.004068, 0.000767, 0.001453, 0.000640, 0.330693, 0.054852, 0.001417, 0.018568, 0.002792, 0.313857]"
doc_00040,1.4 tsi motor manuelde dsg benzeri olay,https://www.golftutkusu.com/topic/18042-1-4-tsi-motor-manuelde-dsg-benzeri-olay,18,0.9787226068862592,1.4,petrol,2015,107000,90-120k,1.4_TSI,medium,0,10,"[0.000147, 0.001070, 0.001054, 0.001149, 0.000163, 0.000387, 0.000426, 0.000279, 0.000219, 0.002102, 0.001750, 0.000337, 0.000467, 0.000220, 0.002536, 0.007282, 0.001022, 0.978723, 0.000547, 0.000120]"
doc_00041,1.4 tsi motor tarafindan gelen ses,https://www.golftutkusu.com/topic/23638-1-4-tsi-motor-tarafindan-gelen-ses,16,0.9106907470384005,1.4,petrol,2016,NA,unknown,1.4_TSI,high,1,5,"[0.000393, 0.005557, 0.002231, 0.003312, 0.000849, 0.001225, 0.001643, 0.039560, 0.000369, 0.005635, 0.005220, 0.001532, 0.001314, 0.000493, 0.003798, 0.910691, 0.001919, 0.011191, 0.001206, 0.001860]"
doc_00042,1.4 tsi oksijen lambda sensor (zengin karisim),https://www.golftutkusu.com/topic/15666-1-4-tsi-oksijen-lambda-sensor-zengin-karisim,9,0.8777560204943938,1.2,petrol,2014,116000,90-120k,1.2_TSI,high,0,13,"[0.000390, 0.001494, 0.000537, 0.000700, 0.001314, 0.002142, 0.001208, 0.001015, 0.877756, 0.001324, 0.004838, 0.000187, 0.000289, 0.002195, 0.006631, 0.039174, 0.000154, 0.012341, 0.003117, 0.043194]"
doc_00043,1.4 tsi yag eksiltme,https://www.golftutkusu.com/topic/26313-1-4-tsi-yag-eksiltme,17,0.9110530100476744,1.4,petrol,2014,130000,120-150k,1.4_TSI,low,0,11,"[0.000477, 0.002839, 0.001306, 0.001908, 0.001474, 0.000573, 0.000812, 0.001530, 0.000523, 0.007126, 0.002766, 0.000757, 0.000311, 0.000227, 0.000677, 0.061517, 0.911053, 0.003131, 0.000845, 0.000147]"
doc_00044,1.4 tsi yag seviyesini kontrol edin,https://www.golftutkusu.com/topic/24128-1-4-tsi-yag-seviyesini-kontrol-edin,16,0.9212262765733238,1.4,petrol,NA,2000,0-30k,1.4_TSI,high,1,2,"[0.000167, 0.000266, 0.000969, 0.000810, 0.000440, 0.001813, 0.002237, 0.001460, 0.000688, 0.048942, 0.002886, 0.000878, 0.000217, 0.000403, 0.004060, 0.921226, 0.000215, 0.009515, 0.001217, 0.001590]"
doc_00045,1.4-122 titreyerek calisma,https://www.golftutkusu.com/topic/19404-1-4-122-titreyerek-calisma,11,0.4124068223364442,NA,unknown,2013,NA,unknown,unknown,high,1,3,"[0.001594, 0.000387, 0.004053, 0.003113, 0.005556, 0.136635, 0.004049, 0.003221, 0.003024, 0.000642, 0.412407, 0.003700, 0.002576, 0.004203, 0.001050, 0.402474, 0.002554, 0.005305, 0.001650, 0.001805]"
doc_00046,1.4TSI rolantide sarsinti,https://www.golftutkusu.com/topic/21456-1-4tsi-rolantide-sarsinti,18,0.9524276662560996,1.4,petrol,NA,80000,60-90k,1.4_TSI,high,0,6,"[0.000137, 0.002281, 0.001645, 0.001790, 0.000118, 0.000775, 0.000567, 0.000350, 0.000249, 0.003578, 0.002256, 0.000708, 0.000959, 0.000175, 0.005684, 0.023157, 0.001293, 0.952428, 0.000884, 0.000965]"
doc_00047,1.4Tsi Dsg Retarder Sesi,https://www.golftutkusu.com/topic/27434-1-4tsi-dsg-retarder-sesi,17,0.97035638208785,1.4,petrol,2000,NA,unknown,1.4_TSI,medium,0,12,"[0.000274, 0.001648, 0.000539, 0.000958, 0.000536, 0.000337, 0.000599, 0.000690, 0.000176, 0.002647, 0.002612, 0.000269, 0.000210, 0.000155, 0.001588, 0.005556, 0.970356, 0.010234, 0.000399, 0.000215]"
doc_00048,1.6 Dizel sesli mi calisiyor,https://www.golftutkusu.com/topic/12616-1-6-dizel-sesli-mi-calisiyor,19,0.9957324385999026,1.6,diesel,2014,NA,unknown,1.6_TDI,high,2,61,"[0.000105, 0.000137, 0.000630, 0.000189, 0.000035, 0.000175, 0.000046, 0.000198, 0.000181, 0.000413, 0.000367, 0.000235, 0.000070, 0.000068, 0.000407, 0.000110, 0.000060, 0.000347, 0.995732, 0.000493]"
doc_00049,1.6 TDI  Sari Yay Isareti Arizasi Hk.,https://www.golftutkusu.com/topic/14945-1-6-tdi-sari-yay-isareti-arizasi-hk,6,0.9156840564822142,1.6,diesel,2000,NA,unknown,1.6_TDI,high,2,24,"[0.000727, 0.000500, 0.003427, 0.000718, 0.063754, 0.915684, 0.000320, 0.001502, 0.000672, 0.000880, 0.001717, 0.001641, 0.000184, 0.000849, 0.001125, 0.001157, 0.000492, 0.000933, 0.001375, 0.002343]"
doc_00050,"1.6 TDI CLH Baski, Volan Marka Onerisi",https://www.golftutkusu.com/topic/25800-1-6-tdi-clh-baski-volan-marka-onerisi,9,0.9767339298749391,1.6,diesel,NA,NA,unknown,1.6_TDI,high,0,11,"[0.000161, 0.000465, 0.002855, 0.000558, 0.000305, 0.000759, 0.000370, 0.000560, 0.976734, 0.001272, 0.001395, 0.000878, 0.000157, 0.000295, 0.002414, 0.001823, 0.000460, 0.005180, 0.001737, 0.001620]"
doc_00051,1.6 TDI Enjektor uzerinde mazot birikmesi,https://www.golftutkusu.com/topic/10564-1-6-tdi-enjektor-uzerinde-mazot-birikmesi,12,0.981994723631018,1.6,diesel,NA,NA,unknown,1.6_TDI,high,1,3,"[0.000226, 0.000451, 0.001845, 0.000571, 0.000332, 0.000796, 0.000271, 0.000900, 0.000492, 0.001286, 0.001787, 0.981995, 0.000252, 0.000437, 0.001391, 0.001550, 0.000366, 0.001989, 0.001516, 0.001548]"
doc_00052,"1.6 TDI Manuel Calismama, gec calisma ve beyaz duman",https://www.golftutkusu.com/topic/15633-1-6-tdi-manuel-calismama-gec-calisma-ve-beyaz-duman,14,0.9968275659574166,1.6,diesel,2015,1600,0-30k,1.6_TDI,high,5,93,"[0.000045, 0.000061, 0.000612, 0.000061, 0.000104, 0.000131, 0.000044, 0.000118, 0.000075, 0.000210, 0.000473, 0.000188, 0.000042, 0.996828, 0.000232, 0.000242, 0.000022, 0.000161, 0.000168, 0.000184]"
doc_00053,1.6 TDI Ses Sorunu,https://www.golftutkusu.com/topic/18734-1-6-tdi-ses-sorunu,3,0.9205659560777508,1.6,diesel,NA,160000,150-180k,1.6_TDI,medium,0,3,"[0.003382, 0.002574, 0.920566, 0.001075, 0.006593, 0.001798, 0.003741, 0.002782, 0.026084, 0.002791, 0.005315, 0.001144, 0.000505, 0.002668, 0.003073, 0.002655, 0.002277, 0.005945, 0.004175, 0.000857]"
doc_00054,1.6 TDI bakim sonrasi asiri yuksek yakit sorunu,https://www.golftutkusu.com/topic/16311-1-6-tdi-bakim-sonrasi-asiri-yuksek-yakit-sorunu,10,0.9892264906753062,1.6,diesel,2012,109500,90-120k,1.6_TDI,high,1,24,"[0.000153, 0.000208, 0.001017, 0.000382, 0.000130, 0.000418, 0.000341, 0.000724, 0.000350, 0.989226, 0.000271, 0.000807, 0.000120, 0.000246, 0.001311, 0.000888, 0.000439, 0.001148, 0.000938, 0.000883]"
doc_00055,1.6 TDI manuel yarim debriyajda gelen inilti sesi,https://www.golftutkusu.com/topic/15942-1-6-tdi-manuel-yarim-debriyajda-gelen-inilti-sesi,15,0.7701411104632624,1.6,diesel,NA,NA,unknown,1.6_TDI,high,1,5,"[0.001151, 0.001123, 0.007495, 0.001241, 0.000364, 0.002691, 0.000883, 0.002048, 0.002739, 0.004423, 0.002100, 0.003370, 0.001219, 0.000957, 0.770141, 0.002360, 0.002096, 0.183793, 0.004605, 0.005201]"
doc_00056,1.6 TDI motordan duman atma,https://www.golftutkusu.com/topic/24650-1-6-tdi-motordan-duman-atma,20,0.9916256176629025,1.6,diesel,2016,1000,0-30k,1.6_TDI,high,3,28,"[0.000180, 0.000125, 0.001175, 0.000170, 0.000123, 0.000491, 0.000128, 0.000206, 0.000319, 0.000379, 0.001568, 0.000418, 0.000122, 0.000120, 0.001414, 0.000300, 0.000150, 0.000377, 0.000610, 0.991626]"
doc_00057,1.6 Tdi Clh Rejenerasyon Sirasinda Koku,https://www.golftutkusu.com/topic/26970-1-6-tdi-clh-rejenerasyon-sirasinda-koku,8,0.9906161220044966,1.6,diesel,NA,NA,unknown,1.6_TDI,high,1,8,"[0.000261, 0.000320, 0.001085, 0.000375, 0.000329, 0.000395, 0.000182, 0.990616, 0.000166, 0.000563, 0.000869, 0.000524, 0.000163, 0.000144, 0.000528, 0.001339, 0.000384, 0.000624, 0.000684, 0.000447]"
doc_00058,1.6 Tdi DSG Hic bir sekilde patinaj'a dusmeme sorunu :),https://www.golftutkusu.com/topic/11996-1-6-tdi-dsg-hic-bir-sekilde-patinaja-dusmeme-sorunu,5,0.6731692037851822,1.6,diesel,2010,NA,unknown,1.6_TDI,medium,1,14,"[0.002754, 0.001174, 0.061059, 0.001626, 0.673169, 0.002834, 0.003648, 0.009980, 0.004303, 0.005773, 0.003845, 0.004268, 0.000617, 0.004209, 0.001243, 0.210258, 0.002950, 0.004038, 0.001662, 0.000591]"
doc_00059,1.6 Tdi-Dsg-Sehir Ici Yakit tuketimi,https://www.golftutkusu.com/topic/10095-1-6-tdi-dsg-sehir-ici-yakit-tuketimi,10,0.9941221261075124,1.6,diesel,2017,1500,0-30k,1.6_TDI,medium,1,54,"[0.000144, 0.000104, 0.000552, 0.000271, 0.000175, 0.000201, 0.000288, 0.000466, 0.000307, 0.994122, 0.000205, 0.000370, 0.000054, 0.000286, 0.000473, 0.000457, 0.000300, 0.000513, 0.000569, 0.000141]"
doc_00060,1.6 dizel gec calisma,https://www.golftutkusu.com/topic/15766-1-6-dizel-gec-calisma,11,0.9855618625457738,1.6,diesel,2013,100000,90-120k,1.6_TDI,high,2,22,"[0.000387, 0.000090, 0.002073, 0.000566, 0.000239, 0.000744, 0.000421, 0.000877, 0.000496, 0.000249, 0.985562, 0.001053, 0.000193, 0.000698, 0.000402, 0.000992, 0.000562, 0.001065, 0.001516, 0.001814]"
doc_00061,1.6 tdi 105 hp sabahlari ilk mars gec alma,https://www.golftutkusu.com/topic/16118-1-6-tdi-105-hp-sabahlari-ilk-mars-gec-alma,11,0.9620189718214391,1.6,diesel,NA,NA,unknown,1.6_TDI,medium,1,17,"[0.001075, 0.000232, 0.011748, 0.001332, 0.001159, 0.001222, 0.001215, 0.002491, 0.001478, 0.000691, 0.962019, 0.001999, 0.000328, 0.002251, 0.000584, 0.002500, 0.001236, 0.002241, 0.003123, 0.001076]"
doc_00062,1.6 tdi dsg,https://www.golftutkusu.com/topic/11382-1-6-tdi-dsg,3,0.975631410880456,1.6,diesel,NA,NA,unknown,1.6_TDI,medium,0,8,"[0.000739, 0.000832, 0.975631, 0.000625, 0.001406, 0.000684, 0.000665, 0.001785, 0.001343, 0.001167, 0.002499, 0.000616, 0.000257, 0.001166, 0.001097, 0.002866, 0.000596, 0.002966, 0.002446, 0.000614]"
doc_00063,1.6 tdi gaz vermeden arac calismadi,https://www.golftutkusu.com/topic/18087-1-6-tdi-gaz-vermeden-arac-calismadi,3,0.9814474217585762,1.6,diesel,2016,59000,30-60k,1.6_TDI,low,0,2,"[0.000761, 0.000870, 0.981447, 0.000816, 0.001778, 0.000659, 0.000365, 0.001181, 0.001605, 0.001022, 0.001454, 0.000805, 0.000206, 0.000711, 0.000350, 0.001187, 0.000387, 0.001480, 0.002699, 0.000218]"
doc_00064,1.6 tdi iceriye gelen ses hakkinda (muhtemel enjektor sesi),https://www.golftutkusu.com/topic/17358-1-6-tdi-iceriye-gelen-ses-hakkinda-muhtemel-enjektor-sesi,8,0.6047175881442197,1.6,diesel,NA,135000,120-150k,1.6_TDI,medium,0,10,"[0.000951, 0.001155, 0.374156, 0.000759, 0.001880, 0.000617, 0.000613, 0.604718, 0.000719, 0.000937, 0.002180, 0.000587, 0.000338, 0.000826, 0.000798, 0.003630, 0.000869, 0.002201, 0.001671, 0.000392]"
doc_00065,1.6tdi Egzoz teklemesi ?,https://www.golftutkusu.com/topic/22502-1-6tdi-egzoz-teklemesi,16,0.9413406903376038,1.6,diesel,2014,NA,unknown,1.6_TDI,high,1,3,"[0.000329, 0.000506, 0.009312, 0.001308, 0.000688, 0.001567, 0.000971, 0.021329, 0.001925, 0.002959, 0.003249, 0.003706, 0.000560, 0.000881, 0.001577, 0.941341, 0.000756, 0.003541, 0.001500, 0.001995]"
doc_00066,1.6tdi buji lambasi yaniyor cekisten dusuyor,https://www.golftutkusu.com/topic/23451-1-6tdi-buji-lambasi-yaniyor-cekisten-dusuyor,19,0.4870438678159751,1.6,diesel,2014,NA,unknown,1.6_TDI,high,2,7,"[0.001720, 0.003286, 0.435136, 0.002759, 0.001536, 0.003197, 0.001325, 0.006093, 0.006293, 0.003832, 0.007974, 0.003238, 0.001239, 0.001738, 0.005530, 0.009400, 0.001744, 0.008765, 0.487044, 0.008148]"
doc_00067,1.6tdi durduk yere fan calismasi ve cozumu (rejenerasyon degil),https://www.golftutkusu.com/topic/17577-1-6tdi-durduk-yere-fan-calismasi-ve-cozumu-rejenerasyon-degil,5,0.8939045054283759,1.6,diesel,2018,NA,unknown,1.6_TDI,medium,1,3,"[0.001010, 0.000354, 0.002786, 0.000754, 0.893905, 0.001267, 0.000367, 0.088964, 0.000826, 0.000918, 0.001601, 0.001517, 0.000158, 0.001351, 0.000515, 0.001417, 0.000753, 0.000342, 0.000798, 0.000396]"
