engine_spec,reg_year,total_tests,pass_count,avg_failures,avg_mileage,fail_rate_pct
unknown_2892cc,1996,1,1,0.0,94572.0,0.0
unknown_2895cc,1991,1,1,4.0,70275.0,0.0
unknown_2896cc,1998,2,1,3.0,39746.0,50.0
unknown_2896cc,2001,2,1,8.5,172956.0,50.0
unknown_2900cc,1988,4,3,2.5,93247.25,25.0
unknown_2900cc,1989,2,1,7.0,174115.0,50.0
unknown_2900cc,1990,3,2,1.6666666666666667,166587.66666666666,33.3
unknown_2900cc,1991,2,2,0.5,154117.0,0.0
unknown_2900cc,1999,2,1,2.0,185738.0,50.0
unknown_2968cc,2010,1,1,0.0,32641.0,0.0
unknown_2999cc,1991,1,1,4.0,98063.0,0.0
unknown_2999cc,1999,2,1,3.0,115021.0,50.0
unknown_3000cc,1998,2,1,0.5,116138.5,50.0
unknown_3168cc,1995,1,1,0.0,180291.0,0.0
unknown_3180cc,2003,6,4,1.1666666666666667,46202.0,33.3
unknown_3180cc,2004,1,1,0.0,77080.0,0.0
unknown_3190cc,2006,1,1,1.0,50558.0,0.0
unknown_3195cc,1997,1,1,4.0,135357.0,0.0
unknown_3200cc,1989,4,3,2.25,101673.0,25.0
unknown_3200cc,2002,16,12,2.3125,92938.6875,25.0
unknown_3200cc,2003,1558,1169,2.105905006418485,81349.1215255333,25.0
unknown_3200cc,2004,298,234,1.7583892617449663,78106.72972972973,21.5
unknown_3200cc,2005,326,253,1.4079754601226995,73766.80185758515,22.4
unknown_3200cc,2006,1869,1466,1.4237560192616372,70182.51029252437,21.6
unknown_3200cc,2007,1339,1135,0.9432412247946228,60155.88997739262,15.2
unknown_3200cc,2008,1294,1110,0.8578052550231839,54283.81903276131,14.2
unknown_3200cc,2009,372,330,0.739247311827957,44427.035135135135,11.3
unknown_3200cc,2010,1,1,3.0,59918.0,0.0
unknown_3597cc,1990,2,2,0.0,189463.0,0.0
unknown_3647cc,2005,1,1,0.0,37967.0,0.0
unknown_4139cc,2000,1,1,0.0,19184.0,0.0
unknown_4595cc,2003,2,1,2.5,114666.5,50.0
unknown_4cc,1995,1,0,6.0,104321.0,100.0
unknown_4cc,2002,1,1,0.0,101520.0,0.0
unknown_4cc,2004,1,1,0.0,83965.0,0.0
unknown_4cc,2009,1,1,0.0,50333.0,0.0
unknown_598cc,2002,2,1,2.0,139186.5,50.0
unknown_781cc,2001,1,1,2.0,96248.0,0.0
unknown_896cc,2001,1,1,2.0,107908.0,0.0
unknown_896cc,2003,2,1,2.5,123606.0,50.0
unknown_965cc,1991,1,1,0.0,118554.0,0.0
unknown_9cc,2009,1,1,0.0,66933.0,0.0
