doc_name,complaint_id,model_year,dominant_topic,topic_gamma,engine_spec,prod_year,component,mileage_miles,technical_bucket,chronic_score,gamma_vector
doc_00978,11467645,2017,2,1.0,2.0_TSI,2015,FUEL/PROPULSION SYSTEM,,low,1,"[2.1580555386577654e-308, 1.0, 3.397380511630493e-308, 3.444274787205477e-308, 2.1406606704502333e-308, 2.1729677268476287e-308, 1.2636212235949443e-308, 2.9322181059507393e-308, 1.4062227451023656e-308, 4.219774097014935e-308, 2.058587953509139e-308, 1.113220815465341e-308, 1.237593637854604e-308, 1.552405203439592e-308, 1.8927772243457925e-308, 1.142861276222321e-308, 6.815770453048863e-308, 1.0838316012111967e-308, 2.5340940134034284e-308]"
doc_00979,11466014,2017,10,1.0,unknown,2017,ENGINE,,high,0,"[3.7824982828636464e-308, 6.886041788419185e-308, 6.136445723346349e-308, 4.906734228779701e-308, 4.2800883179044297e-308, 3.3899877122098615e-308, 1.7662631923120587e-308, 3.780807617567521e-308, 2.005587658359296e-308, 1.0, 3.1736613148261743e-308, 1.4948814659910493e-308, 1.78214685143382e-308, 2.318508809373331e-308, 2.8689077605448976e-308, 1.593406783512343e-308, 4.978767357448147e-308, 1.467379120632691e-308, 4.548968003472336e-308]"
doc_00980,11465326,2017,2,1.0,2.0_TSI,2015,FUEL/PROPULSION SYSTEM,,medium,0,"[2.167491950324911e-308, 1.0, 3.377178524205438e-308, 3.5006570084254074e-308, 2.230808421825669e-308, 2.1707000116412555e-308, 1.26160719833793e-308, 2.930235077518884e-308, 1.404409462407404e-308, 4.4418447823695037e-308, 2.032416767143957e-308, 1.1275186737697986e-308, 1.264583614063999e-308, 1.555546754580576e-308, 1.873646178010744e-308, 1.1675865262773017e-308, 6.924749595513977e-308, 1.1009105967265334e-308, 2.521342978881784e-308]"
doc_00981,11462854,2017,1,0.13291731165174994,unknown,2017,UNKNOWN OR OTHER,,low,0,"[0.13291731165174994, 0.029277731534663894, 0.07884553405570988, 0.024289467696826272, 0.020023318540703102, 0.05083139626428858, 0.029330899749251724, 0.034714821468832424, 0.036615149756470775, 0.044028636602996496, 0.06440222803231203, 0.017493946775494547, 0.016411720373139885, 0.04058564248271761, 0.04467610931126461, 0.014511053136476831, 0.022739048939184894, 0.015522939125067428, 0.0664899043239842]"
doc_00982,11460207,2017,14,0.2786052264299789,unknown,2017,AIR BAGS,,low,0,"[0.048706645206998446, 0.01414960122474592, 0.021790199835500464, 0.012465438462540834, 0.012315387946511342, 0.03904034488216469, 0.03456047797208679, 0.022408788864067317, 0.05760873718105856, 0.019822973170719474, 0.020275839208641205, 0.018407506944179888, 0.014318388682725164, 0.2786052264299789, 0.01642197872919247, 0.012373262643068716, 0.01218767996416291, 0.014725654870328777, 0.02178066694815206]"
doc_00983,11458954,2017,5,0.367433910929518,unknown,2017,ENGINE,,medium,0,"[0.02746424159847299, 0.03267538239533132, 0.036302988584965896, 0.05491750772142243, 0.367433910929518, 0.023528996735934792, 0.017258049288859857, 0.023627925080651698, 0.018679100843841865, 0.049430299941937574, 0.026421009445237773, 0.0195843399137435, 0.026143214443338184, 0.02133760380297644, 0.026684688042091308, 0.024956065631496382, 0.035821741657963806, 0.020413637903277312, 0.03276547736196301]"
doc_00984,11458345,2017,2,0.6641571693580941,unknown,2017,FUEL/PROPULSION SYSTEM,,low,1,"[0.016799900407628552, 0.6641571693580941, 0.029868286537247386, 0.028543641994016076, 0.015453378198355515, 0.016339917029881898, 0.00909648205744982, 0.020809870605511163, 0.01019834643739827, 0.03684918539282958, 0.016913721176044415, 0.0077106639109825355, 0.008514542709786944, 0.011314983316037221, 0.015320198034367988, 0.007805503984674205, 0.05512315913710849, 0.007459898574250134, 0.02172115113833554]"
doc_00985,11454485,2017,11,0.004270965572813724,2.0_TSI,2017,UNKNOWN OR OTHER,,low,0,"[0.007072833394817348, 0.004096874231206702, 0.0050081050530143435, 0.0033731710757720127, 0.003703021542662136, 0.007892282792646782, 0.010272715490491566, 0.006272523723837079, 0.009751168109888145, 0.004960060411765371, 0.004270965572813724, 0.010149455958644707, 0.006205355198637164, 0.007756411460773067, 0.0037389651842870252, 0.005427303245370182, 0.0035517823915277554, 0.007756661979470992, 0.004603760305675657]"
doc_00986,11453632,2017,5,0.29274257857319935,unknown,2017,ENGINE,,medium,1,"[0.025193657030697574, 0.033124809061642765, 0.03559801841243309, 0.06547194133524198, 0.29274257857319935, 0.021219879992337643, 0.014641481470309409, 0.021750175653514475, 0.015962433049957248, 0.055220369504110994, 0.024150764326179446, 0.01578617200467891, 0.02035213184622459, 0.018317278257848894, 0.024118208745327385, 0.01903971060849909, 0.03703823764721181, 0.016178761660878064, 0.03126089563240455]"
doc_00987,11453005,2017,1,0.15563416978616515,unknown,2017,"SERVICE BRAKES,FORWARD COLLISION AVOIDANCE",,low,0,"[0.15563416978616515, 0.02757243823515491, 0.05949394111308341, 0.023130138557982755, 0.020553710674154894, 0.057033306644945735, 0.03620132772651037, 0.03580791339858534, 0.04530713466111549, 0.042052044210207536, 0.05308842091132367, 0.02078740510408716, 0.01885886689204485, 0.0510345745763862, 0.03878613923048711, 0.016461206918255745, 0.02181392434607372, 0.018071238320901115, 0.05799958103132914]"
doc_00988,11449598,2017,5,1.0,unknown,2016,POWER TRAIN,,low,0,"[2.0066238160643913e-308, 2.450944008266192e-308, 2.722391799702581e-308, 3.950617136648969e-308, 1.0, 1.709995239047429e-308, 1.206421307891196e-308, 1.732351744222796e-308, 1.315000341693328e-308, 4.1746903930401615e-308, 1.85400906390351e-308, 1.3643000760402637e-308, 1.83565714518254e-308, 1.5079904835266335e-308, 1.8354765297108114e-308, 1.720349953226889e-308, 2.572829451264549e-308, 1.415664918875096e-308, 2.364462031651119e-308]"
doc_00989,11448469,2017,2,0.18720921826212442,unknown,2021,FUEL/PROPULSION SYSTEM,,low,0,"[0.02376436865487332, 0.18720921826212442, 0.03790665464770089, 0.046053377745304463, 0.024317889461180943, 0.022449839091168995, 0.012803790996705523, 0.028429776279293422, 0.01428183505749992, 0.055818587355083576, 0.02306822337186251, 0.010873622305145946, 0.01227096692445681, 0.015866777147701138, 0.021460341313102867, 0.01130858858616848, 0.10106751479987791, 0.010627172468203355, 0.0296387084082385]"
doc_00990,11446531,2017,2,0.6624156315371076,2.0_TSI,2015,FUEL/PROPULSION SYSTEM,,medium,0,"[0.016635130125862017, 0.6624156315371076, 0.026065785070886426, 0.027919004557434655, 0.017621509199335562, 0.01655025767426438, 0.009570611028627806, 0.022073707513348275, 0.010660524070988286, 0.03632631544660077, 0.015598906126769025, 0.008608423268694964, 0.009712555578029337, 0.01184865642416181, 0.014398444327329974, 0.008958133559491195, 0.05702209900510358, 0.008417459233075747, 0.01959684625288866]"
doc_00991,11446261,2017,5,0.37757895776065464,unknown,2017,ENGINE,,medium,0,"[0.02687663150555845, 0.032157652941966285, 0.03567096211939351, 0.05469499640801946, 0.37757895776065464, 0.022996462240361986, 0.016809152552204165, 0.023119183681718336, 0.018200667951285318, 0.048808468055849666, 0.025882174729969808, 0.019001923526430046, 0.025291731509616725, 0.02079933071206927, 0.026140766117559035, 0.024109803702083828, 0.03535423647195537, 0.019781780705071732, 0.03217129863125642]"
doc_00992,11442725,2017,14,1.0,unknown,2017,"STEERING,AIR BAGS",,low,0,"[5.248238150588822e-308, 1.770624236777912e-308, 2.6386295223518087e-308, 1.551913774835523e-308, 1.505964997024401e-308, 5.102398604628743e-308, 4.736855965386739e-308, 2.8579790781745047e-308, 8.311154794106279e-308, 2.388343766952774e-308, 2.5212998987548536e-308, 2.2860966108176036e-308, 1.7472901016674627e-308, 1.0, 2.0658141133699435e-308, 1.525504572053699e-308, 1.5314763231385624e-308, 1.826511985277677e-308, 2.6270612702838213e-308]"
doc_00993,11442323,2017,5,0.003698881198752447,unknown,2017,UNKNOWN OR OTHER,,low,0,"[0.007026842360725296, 0.0040535323466654736, 0.004955737922635851, 0.003358626856594269, 0.003698881198752447, 0.007778106972509542, 0.0102349793133139, 0.006153418817200369, 0.009686284475429168, 0.004920359684148922, 0.004256366397622517, 0.010484426337834557, 0.006277314140514271, 0.0077080148716159825, 0.0037280785059707736, 0.005482682914181882, 0.0035269154683128016, 0.007943368875145511, 0.004589479664128207]"
doc_00994,11441821,2017,2,0.8775994740579512,unknown,2021,FUEL/PROPULSION SYSTEM,,low,0,"[0.006007008299338075, 0.8775994740579512, 0.009353706456381346, 0.010220857643239425, 0.00625788467596771, 0.005997918680204863, 0.0035012666675671945, 0.007953454743782415, 0.0038926292412377246, 0.012391482511114283, 0.005745370678039923, 0.0031209460141353603, 0.0034985289726949284, 0.004311632244015005, 0.0053142817078381185, 0.003232628268587698, 0.021397101958007248, 0.0030481051915179935, 0.007155721988379291]"
doc_00995,11441191,2017,14,1.0,unknown,2017,AIR BAGS,,low,0,"[5.183668879871745e-308, 1.6924054869003727e-308, 2.503688318254235e-308, 1.5006475330085406e-308, 1.4635186137598675e-308, 4.533728344038299e-308, 5.68114767382837e-308, 2.6299349240751316e-308, 1.0831454717833346e-307, 2.2696548265136736e-308, 2.4946383299465636e-308, 2.3639387823243984e-308, 1.7468367713720233e-308, 1.0, 2.054494718182218e-308, 1.525839245402301e-308, 1.4688084200014724e-308, 1.859046119834067e-308, 2.567728258037385e-308]"
doc_00996,11441159,2017,8,0.006438226358842146,unknown,2017,UNKNOWN OR OTHER,,low,1,"[0.007204617278880388, 0.004130975973120225, 0.005077189593207346, 0.0033691206874529433, 0.0036787553479917775, 0.00812520384621664, 0.01044466691445824, 0.006438226358842146, 0.009976690182775607, 0.0050074420564430455, 0.004282955721184174, 0.009621172180234677, 0.006036437402204073, 0.00788847385825454, 0.003738629880907042, 0.0052762772047051645, 0.0035584359784891022, 0.0073882882281153155, 0.004619858429819319]"
doc_00997,11438570,2017,13,0.366696805201119,unknown,2017,VISIBILITY,,low,0,"[0.018299440445598097, 0.012974730738311614, 0.015183987380302078, 0.012165873767059033, 0.017234151484063216, 0.016653119594622724, 0.015411208481710466, 0.014780427267535833, 0.01643163322173038, 0.01717057944728919, 0.012599558420458956, 0.03928459388209227, 0.366696805201119, 0.017290870956506516, 0.011547641940379213, 0.1008004173480397, 0.011664983979061853, 0.06016957187386473, 0.01470322556498964]"
doc_00998,11437456,2017,11,0.004264019711193358,unknown,2017,STRUCTURE,,low,0,"[0.007055740359923326, 0.004077838253550743, 0.004985870313739586, 0.0033662823316549795, 0.0037008007903664725, 0.00784515133935884, 0.010256372957422691, 0.006221911503563263, 0.0097261450123, 0.004943429063550558, 0.004264019711193358, 0.01029096565616098, 0.006236029349040673, 0.007737398942478558, 0.003733434128783354, 0.005450228086756405, 0.0035404215001446065, 0.007834025617489417, 0.0045973522058239446]"
doc_00999,11436229,2017,2,1.0,unknown,2017,FUEL/PROPULSION SYSTEM,,high,0,"[2.254548674111083e-308, 1.0, 3.621375788589537e-308, 3.438547403177941e-308, 2.1930869692500977e-308, 2.2551576986858565e-308, 1.291557493507342e-308, 3.0979486097361614e-308, 1.4428280553819335e-308, 4.542010094093937e-308, 2.097793085787405e-308, 1.1387844305451346e-308, 1.2679669062256807e-308, 1.59595587130291e-308, 1.91744163912935e-308, 1.1677917851071657e-308, 6.54566209384826e-308, 1.107569084498625e-308, 2.594239429550535e-308]"
doc_01000,11434613,2017,2,0.4464983598211475,unknown,2017,FUEL/PROPULSION SYSTEM,,low,0,"[0.02980535734439106, 0.4464983598211475, 0.05107749571897443, 0.041467782093497094, 0.026409080384741428, 0.029974567456375886, 0.016685155875369118, 0.04208199910020139, 0.018750968406553988, 0.05782681693652187, 0.027673519928773364, 0.014345009335189155, 0.015763067198349256, 0.02071440370770727, 0.024884901575587856, 0.014456237249346514, 0.07364392881225411, 0.013855290000534029, 0.03408605905448476]"
doc_01001,11432701,2017,6,1.0,unknown,2020,"STEERING,SUSPENSION,WHEELS",,low,0,"[5.823765770693814e-308, 2.396185938892171e-308, 3.855815097638988e-308, 1.734315297113407e-308, 1.595474013937741e-308, 1.0, 3.4041582828029524e-308, 5.632815209938548e-308, 4.496606716490817e-308, 3.222524192543068e-308, 2.7198542262727906e-308, 1.952693164762713e-308, 1.68463767229519e-308, 5.817647238822696e-308, 2.137639593682905e-308, 1.4696844961980465e-308, 1.8823220632607693e-308, 1.66173447623591e-308, 3.009544098694179e-308]"
doc_01002,11432063,2017,5,0.607255686079722,unknown,2017,ENGINE,,high,1,"[0.017851226836770005, 0.02175714371370295, 0.024208479800784218, 0.03315630064810737, 0.607255686079722, 0.015375026163641874, 0.010781613317191735, 0.01553173953798289, 0.011761434023340062, 0.03850534607223125, 0.016364506940456658, 0.012284770266940586, 0.016702932021813534, 0.013498963278898424, 0.016084813475621365, 0.0155782984443565, 0.02242925771712794, 0.012770201770051667, 0.02097349854702766]"
doc_01003,11428661,2017,5,1.0,unknown,2016,ENGINE,,high,1,"[1.9649373317044924e-308, 2.363184609512151e-308, 2.651614617459405e-308, 3.812363919251257e-308, 1.0, 1.6774694887936915e-308, 1.1954945138850784e-308, 1.690561786887162e-308, 1.3009848058278267e-308, 3.9440780695859983e-308, 1.83119523129383e-308, 1.357807949761013e-308, 1.831365979767892e-308, 1.491052399287828e-308, 1.819305623204573e-308, 1.7219233964855656e-308, 2.4982988648701027e-308, 1.411644455052292e-308, 2.3222317465255193e-308]"
doc_01004,11428113,2017,13,0.4866152517294507,unknown,2017,VISIBILITY/WIPER,,low,0,"[0.010374118926658531, 0.007913986666992485, 0.009066911938549086, 0.007600296744111675, 0.01099649492952053, 0.009503235427085196, 0.008772657475148752, 0.008646948529602301, 0.009281204949535994, 0.010373002190043333, 0.007511613648351025, 0.020000544647033294, 0.4866152517294507, 0.009763050345222134, 0.006970242840785183, 0.16016690830327976, 0.0071796331148298274, 0.0305856813774176, 0.008727960643379015]"
doc_01005,11426634,2017,1,0.17323714770701962,unknown,2017,UNKNOWN OR OTHER,,medium,0,"[0.17323714770701962, 0.030147868166052392, 0.07719760355755287, 0.02521784247705867, 0.02296533821421611, 0.05758925631561804, 0.030383338686524555, 0.039360986196870715, 0.040628461912137315, 0.04899129892627332, 0.049116938215852765, 0.020787454565840715, 0.019574634942112763, 0.05292751067482077, 0.037651549170375026, 0.017042666236169273, 0.023566171112817516, 0.01820693818620569, 0.05753562380592027]"
doc_01006,11426639,2017,13,0.615093207437708,unknown,2017,"ELECTRICAL SYSTEM,STRUCTURE",,low,0,"[0.009813856511192435, 0.0071852703139686875, 0.008314018072463382, 0.006814937161087572, 0.00963818154581491, 0.008960525398650415, 0.008431057471691138, 0.008065363217091927, 0.008939829101639145, 0.009356876423020938, 0.006933996441930152, 0.021359448268311473, 0.615093207437708, 0.009356052395262361, 0.006401708103999772, 0.08947273976364685, 0.006491110957877131, 0.03509631439882891, 0.008018994657366342]"
doc_01007,11426388,2017,1,0.16460113735528878,unknown,2017,AIR BAGS,,medium,0,"[0.16460113735528878, 0.027838704050003264, 0.058473507001343544, 0.023607482422331353, 0.021623105139957858, 0.06276675045525429, 0.03634620311111972, 0.039133394880316696, 0.05066172717469773, 0.042318853789236714, 0.048589293662006525, 0.022643419186600473, 0.02018554464180969, 0.07387504406646338, 0.036781217413491, 0.017546020566975372, 0.022296446525052274, 0.019365314015594742, 0.053475463611895105]"
doc_01008,11425017,2017,13,1.0,unknown,2017,"UNKNOWN OR OTHER,VISIBILITY/WIPER",,low,0,"[1.8579550646483267e-308, 1.394187471080607e-308, 1.6104578327095643e-308, 1.3313828612986557e-308, 1.9354503096869735e-308, 1.6951613111293614e-308, 1.545864888682908e-308, 1.533133335661447e-308, 1.6436284776733445e-308, 1.849657383166186e-308, 1.325042102275909e-308, 3.530004733826804e-308, 1.0, 1.7372311739025015e-308, 1.2247915391995545e-308, 1.6689488156897903e-307, 1.2597940868639333e-308, 5.230620988150434e-308, 1.5490273268161904e-308]"
doc_01009,11407718,2017,16,0.3737128907112021,unknown,2021,"STRUCTURE,UNKNOWN OR OTHER",,low,0,"[0.008638609440275476, 0.0066970740137809156, 0.0076153633864378826, 0.0064685853470240985, 0.009325310870664587, 0.007950570885466718, 0.007408250678502474, 0.007268071452389303, 0.007805344037780974, 0.008686804523004275, 0.006353432021613493, 0.016482756720832718, 0.134434200251771, 0.008187308687529728, 0.005917780342087455, 0.3737128907112021, 0.006102872902144925, 0.025578180806995192, 0.007342199813639952]"
doc_01010,11406710,2017,5,0.3774708341866616,unknown,2017,ENGINE,,medium,0,"[0.026899744633880864, 0.03212251696654255, 0.03565701283890286, 0.054347130117059696, 0.3774708341866616, 0.023030581765381572, 0.016850351545091447, 0.023142805424323724, 0.018243166587353733, 0.048761438407154606, 0.025887236694685293, 0.019078304674836295, 0.025429270375747548, 0.020845495125257386, 0.026139148452644655, 0.024248649651570656, 0.0352611637764097, 0.019871251470889882, 0.03216007862863024]"
doc_01011,11405839,2017,13,0.3324310218863528,unknown,2017,VISIBILITY,,low,0,"[0.024836266574784202, 0.01748323726092029, 0.020614531234416245, 0.016337370198636268, 0.023374962501578594, 0.022461108775868696, 0.020267143262201085, 0.019882670498617264, 0.02174860776753306, 0.02353032691104703, 0.0168698785514469, 0.04843453117563171, 0.3324310218863528, 0.0230546132559851, 0.015412057425541298, 0.10923408332893435, 0.015642723007976887, 0.06685405089345257, 0.01987615356070759]"
doc_01012,11403092,2017,2,1.0,2.0_TSI,2015,FUEL/PROPULSION SYSTEM,,low,0,"[2.180706204965809e-308, 1.0, 3.4746627410058293e-308, 3.4873555725710474e-308, 2.1222962280744624e-308, 2.194409819042124e-308, 1.272241868047799e-308, 2.947741843344396e-308, 1.41657667257127e-308, 4.221899366885766e-308, 2.1037794675036297e-308, 1.11149856475144e-308, 1.230703384785299e-308, 1.56242819864837e-308, 1.930354330164852e-308, 1.135877961941813e-308, 6.936433515393303e-308, 1.080339311528374e-308, 2.588655024840321e-308]"
doc_01013,11397212,2017,16,0.6866660802125616,unknown,2017,STRUCTURE,,low,0,"[0.006703618647516781, 0.005257245244735048, 0.005958310311352987, 0.005100422692567685, 0.0073831429186174795, 0.006179823124906128, 0.005748914935678397, 0.005666324648156114, 0.006049753331497921, 0.006812545721260796, 0.004974169370385171, 0.01251022513853671, 0.08061989395457551, 0.006350577441842651, 0.004642301201469469, 0.6866660802125616, 0.004802211039980336, 0.019145333773954505, 0.005746098649488063]"
doc_01014,11396779,2017,1,0.1664161598781357,unknown,2017,"EXTERIOR LIGHTING,AIR BAGS",,medium,1,"[0.1664161598781357, 0.02896594688800722, 0.06583708201235296, 0.024412979991097945, 0.022411164158133448, 0.06086000740328146, 0.03416698706451298, 0.0394531232243867, 0.04662832453885934, 0.04536862592513498, 0.049230271764147994, 0.022215830594339733, 0.020273844306468208, 0.06306760959430538, 0.03742994868435313, 0.01761482244714338, 0.022934081657065227, 0.019182115787272858, 0.05565970315043977]"
