T1,T2,T3,T4,T5,T6,T7,T8,T9,T10,T11,T12,T13,T14,T15,doc_name
0.10779021,0.04185064,0.09343969,0.3073112,0.043352865,0.038278155,0.037935045,0.041541055,0.03861884,0.04306383,0.037178043,0.03921341,0.041945457,0.037199646,0.05128192,doc_01213
0.06277656,0.10756695,0.052025367,0.05465624,0.06241064,0.08020141,0.06762791,0.04763553,0.061109092,0.045916025,0.0795402,0.09782579,0.06313917,0.05402412,0.06354499,doc_01214
0.07728883,0.040611945,0.039802067,0.051980052,0.07576711,0.07353397,0.06676117,0.12188655,0.064161286,0.048113815,0.042140022,0.14100677,0.051095024,0.046460748,0.059390627,doc_01215
0.11719537,0.033948235,0.042051163,0.144352,0.039921626,0.036315855,0.03539077,0.03437707,0.15212584,0.09058086,0.043586962,0.10073285,0.035884757,0.03946202,0.05407464,doc_01216
0.06645159,0.50438213,0.036838576,0.0454366,0.034142967,0.023717616,0.021891324,0.030579522,0.022701444,0.030835774,0.029665781,0.026398173,0.04874684,0.041196942,0.037014678,doc_01217
0.042034566,0.040822633,0.04332717,0.03770276,0.11986786,0.04174406,0.04220998,0.03924962,0.041707166,0.04299419,0.04128662,0.08287638,0.03879834,0.2927875,0.052591167,doc_01218
0.09960556,0.053390555,0.060628217,0.0711777,0.06293855,0.054676518,0.052909944,0.068127066,0.053658087,0.069257535,0.061143447,0.13009472,0.050624654,0.049473703,0.062293775,doc_01219
0.08233819,0.070125565,0.07493754,0.046861913,0.115707286,0.06892969,0.0638081,0.091162466,0.045134563,0.05316162,0.05738948,0.056361653,0.045155287,0.06729444,0.061632287,doc_01220
0.0703731,0.067469545,0.047840517,0.060425665,0.05850964,0.07477971,0.06298903,0.06382678,0.055096056,0.059362523,0.05618066,0.050411735,0.112377554,0.09670438,0.06365313,doc_01221
0.07602921,0.061058916,0.0466708,0.073700234,0.056148008,0.06902036,0.06674557,0.054897714,0.09200103,0.09515314,0.074548796,0.04910517,0.048849694,0.072641596,0.06342975,doc_01222
0.39684087,0.030568408,0.036641374,0.045373604,0.058453817,0.052260645,0.043659814,0.052690957,0.040038496,0.028940383,0.048763055,0.052649252,0.03817793,0.030504126,0.04443733,doc_01223
0.17300998,0.035189204,0.035422288,0.051390033,0.13253146,0.12594074,0.03766353,0.039218247,0.035517406,0.03251926,0.030756243,0.032699842,0.15581465,0.03355078,0.048776373,doc_01224
0.23094842,0.027589032,0.043478094,0.070364855,0.10781128,0.031918924,0.030274397,0.035500422,0.025809329,0.026125915,0.023670038,0.022114513,0.24654153,0.034530062,0.043323275,doc_01225
0.07129715,0.058678884,0.059349187,0.0589155,0.05905609,0.0637519,0.063537076,0.07779989,0.06354228,0.093479134,0.058245108,0.083905496,0.060244568,0.062485173,0.065712556,doc_01226
0.051217012,0.27412638,0.036571022,0.038449008,0.03703892,0.087503545,0.07369319,0.044037815,0.043344118,0.085607044,0.06376062,0.036564916,0.037328497,0.037675943,0.05308199,doc_01227
0.09814012,0.07565809,0.10792378,0.16216306,0.040209472,0.041007724,0.040717002,0.07699978,0.04355545,0.04538163,0.044159837,0.03810154,0.045404147,0.08135944,0.059218984,doc_01228
0.45824364,0.07170334,0.08915765,0.050760824,0.043441422,0.026689816,0.0244994,0.03183203,0.035755645,0.025739279,0.030758891,0.025215283,0.0229576,0.030066095,0.033179123,doc_01229
0.42735928,0.036483385,0.036560494,0.051575825,0.03277308,0.03640453,0.032333918,0.05062153,0.043920215,0.037845552,0.056819994,0.043193884,0.036343314,0.03293237,0.044832654,doc_01230
0.14876254,0.031075994,0.09273584,0.18984276,0.02809147,0.036162287,0.03775527,0.16553597,0.03334985,0.06298566,0.031861305,0.027526693,0.031013457,0.033600196,0.049700767,doc_01231
0.06681359,0.04834917,0.049713496,0.06212217,0.048980355,0.069805,0.06902022,0.07203367,0.059232198,0.09745197,0.14770278,0.048797175,0.04283752,0.055382997,0.06175774,doc_01232
0.44793865,0.03146568,0.038525663,0.035212435,0.039385308,0.02962358,0.027542109,0.042846695,0.075930774,0.05189831,0.028253399,0.030477751,0.03295941,0.045248114,0.04269214,doc_01233
0.06630558,0.059520163,0.08553167,0.10799432,0.05660922,0.056082103,0.05639506,0.06292023,0.060665544,0.068178944,0.059950113,0.056842946,0.06926444,0.0685663,0.06517339,doc_01234
0.031850148,0.028541498,0.026812978,0.028581483,0.027308218,0.21497811,0.14079458,0.03174688,0.028898034,0.24764115,0.041191265,0.059551757,0.025173392,0.025098944,0.041831467,doc_01235
0.115421735,0.04514634,0.07407657,0.11126145,0.038021673,0.103652634,0.080708034,0.041218054,0.0754596,0.046321027,0.069351025,0.05826444,0.043079473,0.040433224,0.057584662,doc_01236
0.06578273,0.3078064,0.05213604,0.050293643,0.041219756,0.0419439,0.046140112,0.05968476,0.043352045,0.046294175,0.046292275,0.05445965,0.04589551,0.041806653,0.056892328,doc_01237
0.035263196,0.56645846,0.030056471,0.025485653,0.027554411,0.034475602,0.030927582,0.027892422,0.026260361,0.028499914,0.037457626,0.030083615,0.03368397,0.030032367,0.035868376,doc_01238
0.44386837,0.037680984,0.056629237,0.05433474,0.041416653,0.029927533,0.030028425,0.03745719,0.044648424,0.036355786,0.044263612,0.027924497,0.034610238,0.036956,0.0438983,doc_01239
0.29603514,0.03194664,0.02222139,0.028069116,0.016133165,0.02965059,0.027228957,0.016649224,0.3488531,0.02639189,0.024272533,0.034362625,0.045788266,0.020234413,0.032162935,doc_01240
0.17169136,0.18561472,0.042692825,0.134173,0.040337864,0.033705555,0.03415816,0.03856927,0.07433314,0.045447987,0.044630956,0.03371445,0.033713493,0.034508266,0.052708913,doc_01241
0.26985094,0.02656854,0.03123607,0.038561024,0.023338526,0.04281149,0.03577235,0.25668883,0.03408339,0.06032338,0.043411028,0.021413574,0.025235856,0.03592853,0.054776456,doc_01242
0.13563137,0.04155896,0.045191813,0.038350135,0.27317953,0.10920838,0.05089333,0.034909386,0.034528166,0.031600833,0.03469684,0.039905064,0.045761857,0.035949335,0.04863498,doc_01243
0.076812424,0.05813289,0.03508844,0.04021822,0.11565963,0.07371671,0.06518648,0.047697116,0.04415271,0.043119963,0.042511944,0.036669258,0.1810196,0.08165476,0.058359854,doc_01244
0.059157822,0.04800921,0.13933915,0.09545914,0.072006814,0.056382876,0.054470222,0.078680016,0.054812286,0.061749138,0.055040844,0.06652703,0.046149094,0.049461868,0.06275447,doc_01245
0.05579506,0.04784835,0.05476725,0.067344315,0.06349793,0.0831747,0.073031686,0.061116997,0.05929092,0.061482072,0.09406194,0.10088713,0.0645842,0.05016609,0.062951356,doc_01246
0.18588078,0.03304727,0.10930859,0.03423925,0.31978536,0.03135477,0.029960878,0.032530915,0.029695058,0.039804183,0.032737017,0.027021533,0.02500646,0.027745584,0.041882325,doc_01247
0.07787833,0.09233909,0.20711774,0.08173729,0.06927556,0.040100113,0.03962017,0.07234135,0.03817057,0.043220803,0.043320663,0.037818063,0.059189357,0.041421857,0.056448992,doc_01248
0.20500937,0.10353608,0.04474029,0.052471936,0.17760785,0.038077306,0.036952943,0.054476913,0.0392273,0.036102522,0.035326727,0.038030993,0.043100916,0.043375548,0.051963337,doc_01249
0.025209246,0.02326624,0.65853643,0.026327183,0.025516525,0.02297878,0.023122815,0.023945201,0.023182912,0.024889637,0.026605176,0.022457074,0.022031689,0.022403777,0.029527418,doc_01250
0.27189147,0.022160087,0.042575818,0.32439947,0.02629902,0.022619102,0.022283982,0.07589943,0.022649841,0.03757841,0.026492361,0.022756686,0.020284144,0.024610661,0.03749955,doc_01251
0.16584992,0.03402455,0.13864267,0.042839233,0.19889319,0.035609756,0.03351696,0.11716805,0.031152662,0.031817477,0.029519927,0.028973697,0.036089282,0.029342543,0.046560038,doc_01252
0.05458908,0.048858106,0.049768314,0.049073596,0.049565278,0.04743088,0.048475854,0.059716742,0.04500416,0.13789722,0.053391185,0.052276336,0.102075696,0.14026828,0.061609242,doc_01253
0.16843762,0.039979372,0.05412625,0.094064325,0.0358544,0.037698027,0.037754092,0.138062,0.036163736,0.14353992,0.03974291,0.03713749,0.040688206,0.04224719,0.054504417,doc_01254
0.095432386,0.1118002,0.09516733,0.038014423,0.12251764,0.034407213,0.033214845,0.036703303,0.03320621,0.037463006,0.035222914,0.03147584,0.1350655,0.10602233,0.054286912,doc_01255
0.10147592,0.07432152,0.041039962,0.10500295,0.042327967,0.06780388,0.041869763,0.041484524,0.121120214,0.04210407,0.038182214,0.040954437,0.10771897,0.076098494,0.05849507,doc_01256
0.054606292,0.054350857,0.1752832,0.06224029,0.09181093,0.063796796,0.06444127,0.057167992,0.05288647,0.05659825,0.05260817,0.05169077,0.048263583,0.0523613,0.06189377,doc_01257
0.043216325,0.062819704,0.036645144,0.044520546,0.04532056,0.1739046,0.13916224,0.07152192,0.042934798,0.1003412,0.041310865,0.04718597,0.0495352,0.04416794,0.057412963,doc_01258
0.09629301,0.041825123,0.049764816,0.058085263,0.049470656,0.04522038,0.04499168,0.08248957,0.045231428,0.057318702,0.048966542,0.052648656,0.17290469,0.09416234,0.060627162,doc_01259
0.29609975,0.024693951,0.03532065,0.38950077,0.024653303,0.018016735,0.02124117,0.022972176,0.020950457,0.028313471,0.026729248,0.019810902,0.019125044,0.0216009,0.030971514,doc_01260
0.12613556,0.03013254,0.031998254,0.030194078,0.17783694,0.12062001,0.10604239,0.13185243,0.03376631,0.034006435,0.031781867,0.034818996,0.03076043,0.03168388,0.048369884,doc_01261
0.05968876,0.025930798,0.018857112,0.055187263,0.01782042,0.02186425,0.02163608,0.021124186,0.50589895,0.034366533,0.033575132,0.059614893,0.059933838,0.028935635,0.03556618,doc_01262
0.018197458,0.020202035,0.016229413,0.019790271,0.015731703,0.24164183,0.19782066,0.025835969,0.023228757,0.30128422,0.024308758,0.028730571,0.019476525,0.016564226,0.030957576,doc_01263
0.16567655,0.04535474,0.04461824,0.04983642,0.035202134,0.16649817,0.1178021,0.0465832,0.048414182,0.043293428,0.04495134,0.047884528,0.044686884,0.042017624,0.057180487,doc_01264
0.0827314,0.050591335,0.04451444,0.08146681,0.050439782,0.04773602,0.048000354,0.09123839,0.051194955,0.10814082,0.08681817,0.047580056,0.08861373,0.057767157,0.0631666,doc_01265
0.11552817,0.03858156,0.28995118,0.0440882,0.17824505,0.0319115,0.032651417,0.031006098,0.03278003,0.03457017,0.036148693,0.028444473,0.030763011,0.030002635,0.04532776,doc_01266
0.38002768,0.050862003,0.028521309,0.04329565,0.0375075,0.035951022,0.03464288,0.054588206,0.042197812,0.05321369,0.04151737,0.030246517,0.0766929,0.05160787,0.039127514,doc_01267
0.097222015,0.025200443,0.030450687,0.032438014,0.11280072,0.026713016,0.027922852,0.08899756,0.03315062,0.12903845,0.026901582,0.023203418,0.15752296,0.14224613,0.04619148,doc_01268
0.046688136,0.024980769,0.055886846,0.05496781,0.049026206,0.028034143,0.028623004,0.042400192,0.031842794,0.04583644,0.025652073,0.022742577,0.06107976,0.4467848,0.035454474,doc_01269
0.10927912,0.06193535,0.11994618,0.085992545,0.09665761,0.039304912,0.03860658,0.042319708,0.08925117,0.08358445,0.045975447,0.040050484,0.043005664,0.044907805,0.059183,doc_01270
0.14407662,0.026119253,0.034322754,0.16376579,0.031254083,0.0378098,0.04352456,0.17577042,0.0376044,0.13142003,0.034248658,0.030103909,0.033256207,0.029269552,0.04745402,doc_01271
0.34239528,0.04927712,0.047361683,0.18941565,0.042991437,0.030028544,0.029450879,0.038226925,0.030311394,0.03487567,0.027898818,0.023992041,0.038691558,0.032098766,0.04298428,doc_01272
0.41577205,0.04753236,0.03104005,0.05546731,0.03988358,0.036514,0.03524982,0.047276504,0.04208129,0.044681124,0.044142902,0.027191624,0.042450756,0.047823325,0.042893305,doc_01273
0.06181864,0.046788648,0.050808586,0.05673106,0.056275625,0.07992359,0.07219427,0.078435354,0.05645267,0.086984165,0.0688012,0.08471106,0.071346514,0.06490166,0.063827,doc_01274
0.14571737,0.05349023,0.036824632,0.0372265,0.032040972,0.10056859,0.080630235,0.078883834,0.03160786,0.028279306,0.034046873,0.23560816,0.031365424,0.026082598,0.047627393,doc_01275
0.08373776,0.044349946,0.03256307,0.042207457,0.039809905,0.10603691,0.09267887,0.03940554,0.04567335,0.03987573,0.07388908,0.19655602,0.06896876,0.038143475,0.056104068,doc_01276
0.029790202,0.34191203,0.027661035,0.028017618,0.028067568,0.1153232,0.08662301,0.0356152,0.03374465,0.11026988,0.03034042,0.029710732,0.03019825,0.028589267,0.044137,doc_01277
0.06911568,0.05954495,0.05669959,0.077354744,0.056788065,0.08355244,0.078072675,0.07820867,0.08115899,0.101877764,0.058879692,0.041385967,0.04744165,0.047990344,0.061928716,doc_01278
0.1289025,0.08205229,0.045894492,0.05485197,0.051860116,0.05622589,0.06751479,0.07101959,0.10885914,0.074499644,0.04796095,0.049197506,0.04728795,0.05254389,0.061329223,doc_01279
0.38957486,0.037695073,0.026782354,0.060008727,0.028355964,0.035836667,0.035194315,0.04846694,0.055311035,0.061159216,0.060073514,0.032128282,0.044050433,0.036022197,0.049340438,doc_01280
0.120816715,0.046052206,0.0713592,0.13439833,0.043807603,0.067369916,0.072775185,0.043162968,0.11426601,0.04774764,0.049327496,0.046271455,0.041594595,0.042044513,0.05900617,doc_01281
0.26014695,0.037661187,0.037033927,0.24851787,0.035594657,0.035483733,0.032181244,0.032259505,0.04915734,0.030270621,0.04120322,0.042591646,0.03613642,0.035451245,0.046310477,doc_01282
0.09109725,0.04849759,0.09133932,0.09863439,0.07446707,0.051432125,0.046448532,0.091271274,0.07513392,0.07872792,0.06626481,0.041627754,0.03903724,0.0450181,0.06100271,doc_01283
0.096460104,0.0544406,0.050467566,0.076698795,0.07881996,0.07146391,0.05923168,0.066885084,0.05869904,0.078142256,0.07932065,0.058419026,0.0562122,0.05136016,0.063379005,doc_01284
0.08481872,0.05545542,0.060000315,0.0986166,0.102582194,0.057734232,0.051368836,0.055672478,0.044195123,0.037360083,0.04245907,0.041278835,0.1265043,0.0811143,0.060839523,doc_01285
0.12223016,0.08260409,0.044555962,0.07359345,0.04605958,0.07597854,0.06813609,0.06094476,0.06535754,0.05357217,0.049863074,0.04572063,0.07414547,0.07599673,0.061241746,doc_01286
0.15539911,0.03882429,0.028171992,0.03703366,0.0370822,0.1504061,0.13394885,0.034570705,0.105723865,0.038423523,0.041357752,0.046581164,0.06416553,0.035873026,0.05243822,doc_01287
0.07061201,0.026612971,0.031203441,0.29643902,0.028633319,0.024971856,0.02528859,0.029157955,0.26406512,0.02753543,0.04946817,0.026543425,0.0292316,0.027976278,0.042260762,doc_01288
0.6018453,0.02064324,0.03181463,0.07909497,0.018240318,0.019667964,0.018621087,0.026047397,0.02375614,0.03501458,0.02521862,0.020876288,0.021742044,0.026037028,0.03138033,doc_01289
0.6061903,0.024503866,0.037259832,0.05040886,0.023459671,0.022768326,0.022755207,0.030030381,0.026556691,0.027338123,0.029890204,0.020286469,0.023722962,0.022826599,0.032002497,doc_01290
0.27908117,0.03144998,0.040928613,0.2492919,0.036246214,0.029954763,0.030436777,0.032618687,0.03614186,0.0492851,0.037378956,0.033997264,0.030974062,0.034595963,0.047618683,doc_01291
0.055122506,0.01463416,0.023369968,0.41349384,0.01748033,0.011595703,0.011555906,0.029432606,0.02012615,0.031480785,0.024116369,0.013491054,0.019339396,0.01787949,0.29688177,doc_01292
0.09859116,0.044246536,0.06769256,0.073307015,0.08381696,0.060886335,0.057544913,0.08556415,0.05281643,0.09924276,0.054526135,0.052658044,0.05574773,0.049202036,0.064157285,doc_01293
0.05985038,0.035398833,0.10241079,0.24520098,0.07821577,0.040037908,0.039334882,0.04778772,0.045096245,0.041815702,0.08866663,0.047453407,0.034094896,0.040788263,0.053847622,doc_01294
0.038083915,0.034238942,0.030442042,0.035328675,0.030464113,0.14314426,0.12694944,0.18476792,0.037292786,0.15894629,0.03317186,0.036127675,0.030608444,0.031171411,0.049262207,doc_01295
0.018411698,0.01622462,0.017136052,0.017252287,0.016699212,0.014419548,0.0147386035,0.016211452,0.015489277,0.016748039,0.0155171845,0.014555431,0.014202487,0.016430888,0.77596325,doc_01296
0.06489507,0.05965196,0.057383694,0.05566127,0.054546773,0.05028652,0.050279222,0.061964475,0.05207258,0.052717086,0.05306093,0.05712783,0.059633948,0.20812011,0.06259854,doc_01297
0.03996557,0.050835248,0.03702786,0.043493968,0.045924783,0.044196874,0.042466003,0.037254285,0.04974279,0.03551794,0.03815669,0.038397986,0.20207793,0.24212538,0.052816793,doc_01298
0.53709984,0.026070839,0.034340154,0.042027157,0.02391678,0.027301943,0.02631717,0.02936396,0.03918702,0.055502597,0.04126938,0.019595476,0.032045532,0.028680366,0.037281863,doc_01299
0.61044693,0.020199077,0.01933786,0.058709014,0.017914997,0.015803276,0.017219694,0.034107257,0.023230884,0.058372054,0.0470835,0.015969612,0.017277807,0.014747679,0.029580282,doc_01300
0.4502154,0.047547847,0.034303144,0.036815286,0.027361581,0.03315854,0.028945915,0.031535916,0.035250127,0.037836846,0.04198868,0.043303944,0.05671773,0.05046408,0.044554934,doc_01301
0.4371286,0.12507276,0.05084952,0.04519049,0.028969422,0.028932486,0.025696479,0.031151261,0.032610074,0.027163787,0.038832087,0.027166065,0.027812744,0.03460827,0.038815975,doc_01302
0.044011895,0.019943321,0.03577323,0.047096454,0.03612135,0.017846279,0.020000866,0.42774954,0.030291501,0.10081704,0.030912206,0.015956659,0.05335131,0.08474182,0.03538651,doc_01303
0.08375727,0.038704935,0.12919486,0.15466247,0.048633795,0.04772122,0.046204604,0.053916298,0.076227576,0.04602076,0.07699429,0.051953804,0.04045223,0.046400353,0.0591555,doc_01304
0.06063866,0.1705883,0.02608058,0.03707322,0.023901276,0.12927985,0.113452315,0.22279003,0.025031267,0.037754603,0.024906736,0.024566492,0.027496424,0.031479135,0.04496107,doc_01305
0.0347574,0.034346655,0.029449603,0.03173061,0.03611899,0.091737464,0.0786901,0.04407019,0.036661744,0.04447816,0.053930897,0.36671972,0.035720225,0.03418817,0.047400016,doc_01306
0.091965646,0.041496433,0.056788996,0.054159403,0.044610377,0.097861245,0.08909502,0.09585518,0.051085614,0.15852949,0.04524575,0.038671333,0.037958935,0.0391657,0.05751085,doc_01307
0.09258236,0.042031627,0.068927094,0.0921169,0.049693964,0.06333162,0.061442822,0.096525736,0.056456115,0.10224181,0.05912506,0.049357135,0.057957247,0.04588681,0.062323656,doc_01308
0.05075656,0.038758148,0.036813516,0.038513664,0.030817196,0.138281,0.109245546,0.1329161,0.0872956,0.12848298,0.04966633,0.035110556,0.03053616,0.037155226,0.05565145,doc_01309
0.06697424,0.042905457,0.035449114,0.038007982,0.036688376,0.08093244,0.05324705,0.042838264,0.08311714,0.042227156,0.12061727,0.15856418,0.07682086,0.063519314,0.058091227,doc_01310
0.06792544,0.116821356,0.04543331,0.06765942,0.0612015,0.09841405,0.08622107,0.044477783,0.058655646,0.06404722,0.048249338,0.057889085,0.06068429,0.05908461,0.06323585,doc_01311
0.042664755,0.04319091,0.03835207,0.046132836,0.12757611,0.082440265,0.07047719,0.046869826,0.069606505,0.036286596,0.04190178,0.049207497,0.14080442,0.10553406,0.05895513,doc_01312
0.098197624,0.04600879,0.045886286,0.049748443,0.0889394,0.08539769,0.07699541,0.13179351,0.054174386,0.046356358,0.045918085,0.0419005,0.07782811,0.050889097,0.059966262,doc_01313
0.033864204,0.02225761,0.024833176,0.029698147,0.33031905,0.22716032,0.035534382,0.0409685,0.034031406,0.023501625,0.02968278,0.032986,0.06871098,0.026078306,0.040373538,doc_01314
0.22732355,0.03194281,0.03892281,0.048745718,0.10148504,0.0434939,0.0400763,0.047881626,0.1547766,0.035527267,0.045868613,0.035977904,0.06143028,0.034345537,0.052201994,doc_01315
0.10245399,0.024344003,0.023093501,0.028126894,0.15629627,0.15438727,0.030292802,0.03413432,0.024717046,0.02363544,0.024711909,0.026842978,0.14813572,0.15392376,0.044904046,doc_01316
0.21662527,0.030655166,0.055485252,0.046483733,0.31032202,0.02742463,0.026631929,0.026453126,0.032195818,0.029917195,0.04630959,0.0352366,0.029251127,0.04324296,0.043765612,doc_01317
0.027731344,0.028706439,0.024778998,0.02787462,0.21748173,0.13866901,0.10997105,0.19915052,0.02657171,0.028377822,0.026973767,0.03559391,0.037609022,0.027804919,0.04270513,doc_01318
0.036136273,0.030908607,0.03152248,0.024769256,0.30905575,0.028849466,0.027102016,0.33260545,0.02419231,0.02689051,0.022089725,0.029152451,0.020906886,0.021440264,0.03437854,doc_01319
0.08458373,0.12962726,0.038008504,0.07760142,0.032691028,0.035193443,0.033949718,0.033245962,0.03307819,0.035592016,0.2581235,0.07795423,0.042608008,0.03602386,0.05171915,doc_01320
0.41230854,0.0541502,0.030679038,0.04024745,0.036083363,0.08277744,0.05611188,0.03896312,0.029893463,0.046623155,0.0361656,0.029748287,0.032827508,0.030737454,0.042683445,doc_01321
0.10600765,0.031365983,0.08615993,0.12439529,0.038631782,0.027628986,0.0288166,0.08268096,0.034065753,0.23574172,0.031568456,0.030039687,0.040502,0.052059885,0.0503353,doc_01322
0.041720655,0.034429736,0.039120022,0.041001387,0.06381905,0.14203568,0.122805364,0.12291814,0.041403268,0.060176976,0.057180185,0.032495696,0.11339433,0.034410555,0.05308893,doc_01323
0.096855655,0.046241276,0.047330286,0.060138524,0.042610686,0.115403324,0.100380436,0.05581209,0.04731301,0.05500469,0.12749678,0.045941077,0.045567032,0.051910855,0.061994255,doc_01324
0.075679824,0.04836911,0.14540604,0.062890194,0.07623878,0.074430294,0.06531511,0.050642695,0.045712955,0.064675815,0.051931076,0.059745364,0.053083986,0.062814325,0.063064486,doc_01325
0.43884403,0.037015036,0.05207801,0.046547666,0.0698447,0.035852756,0.03358841,0.040799513,0.036362782,0.04464522,0.03417519,0.029930167,0.027491532,0.030247204,0.04257783,doc_01326
0.038897045,0.5442045,0.030685237,0.035150163,0.028007299,0.030352157,0.02977598,0.035873264,0.029228372,0.029846558,0.035099808,0.037815277,0.028885996,0.028117936,0.038060475,doc_01327
0.03993167,0.041421082,0.037150044,0.037301764,0.0520603,0.040454686,0.039750416,0.038021658,0.044479605,0.038021658,0.04458326,0.053192165,0.040244516,0.40448648,0.04890069,doc_01328
0.06865948,0.05526351,0.049251962,0.05777605,0.13186325,0.05410092,0.05279325,0.095629044,0.0597172,0.04909428,0.04896909,0.047106847,0.10650675,0.06124547,0.06202291,doc_01329
0.42182544,0.03509792,0.06319055,0.050109528,0.039815404,0.04148145,0.03985636,0.046094798,0.03825769,0.03177847,0.041330535,0.042471208,0.026732715,0.03708685,0.04487113,doc_01330
0.032115176,0.0364555,0.3121432,0.024397021,0.3770055,0.023037955,0.022500789,0.02022802,0.021465862,0.020838743,0.02028601,0.01937698,0.017126802,0.022137215,0.030885234,doc_01331
0.08788493,0.07257704,0.097455196,0.08864694,0.1021537,0.06664864,0.06118391,0.041808646,0.05736582,0.046258457,0.047601826,0.082933165,0.04354607,0.04186978,0.062065914,doc_01332
0.08531641,0.08926504,0.047806066,0.080820695,0.12794311,0.07062847,0.06565472,0.06317625,0.04240642,0.08950811,0.048514746,0.042500034,0.038651973,0.047256738,0.060551204,doc_01333
0.03842483,0.028646993,0.039525464,0.043882165,0.043272205,0.03211439,0.03146242,0.032164432,0.5005798,0.03208143,0.03519804,0.03736716,0.03563789,0.0295334,0.040109377,doc_01334
0.3770767,0.040614966,0.07102011,0.06202182,0.04977682,0.035081033,0.034578428,0.046577923,0.06603958,0.041142475,0.035418212,0.037295453,0.02984517,0.028300978,0.045210436,doc_01335
0.037303135,0.5505535,0.03132953,0.028596161,0.04001414,0.037859652,0.033730965,0.043645523,0.027498063,0.029518412,0.027507735,0.025121145,0.025634762,0.02519195,0.036495328,doc_01336
0.23626652,0.33903003,0.0376063,0.03358989,0.04005356,0.03152461,0.030194098,0.03447046,0.030849671,0.027899347,0.03322938,0.028525284,0.028655114,0.026869494,0.041236207,doc_01337
0.16436423,0.05451654,0.052455813,0.030197036,0.023329705,0.17899585,0.036816027,0.2583612,0.024883315,0.036764167,0.027732553,0.02428148,0.021953333,0.022623716,0.042725123,doc_01338
0.44849408,0.056222126,0.04388503,0.047897853,0.022741567,0.028860327,0.02722203,0.0400366,0.03391558,0.044235047,0.037261058,0.025919134,0.02499031,0.03494396,0.08337532,doc_01339
0.20214328,0.09876787,0.122693256,0.12227384,0.040715642,0.03841996,0.038369633,0.037662834,0.04571863,0.03937192,0.04176232,0.041682765,0.040926773,0.03548579,0.054005515,doc_01340
0.08837235,0.06231589,0.058581516,0.11539548,0.047089644,0.053728722,0.05664006,0.094455115,0.06066081,0.08292561,0.06321167,0.048887677,0.049566336,0.053686526,0.06448252,doc_01341
0.29760376,0.02926176,0.03802905,0.24678303,0.031290904,0.024476143,0.024241125,0.031276505,0.03532309,0.033069015,0.043139216,0.02545843,0.02230075,0.03076325,0.08698399,doc_01342
0.10185337,0.050203398,0.11807778,0.08977728,0.071153045,0.062363513,0.06175584,0.07127912,0.05904196,0.04951306,0.05161524,0.04760354,0.05048526,0.052198842,0.06307884,doc_01343
0.2459035,0.031409685,0.02915867,0.03339873,0.29208595,0.050837804,0.03589537,0.04339695,0.03342313,0.031946573,0.033032384,0.03329304,0.03260101,0.030998413,0.042618718,doc_01344
0.07734762,0.16152143,0.03654314,0.06468284,0.04281688,0.06015874,0.057973165,0.04465575,0.07431405,0.045179844,0.047023475,0.06013115,0.12426556,0.043960318,0.059426077,doc_01345
0.24557784,0.044740442,0.027682401,0.04034562,0.015556217,0.02403853,0.022168798,0.018120252,0.39497975,0.022956809,0.022644175,0.034765527,0.03477849,0.019055141,0.03259008,doc_01346
0.19431004,0.21342774,0.032514587,0.044031203,0.026012842,0.033103023,0.0313763,0.032459587,0.15421848,0.039860725,0.032215342,0.048623867,0.04244056,0.028153513,0.04725224,doc_01347
0.098390765,0.052290436,0.042423975,0.04460644,0.038102116,0.04104214,0.04147595,0.041225925,0.082123145,0.1323519,0.045754835,0.068274,0.11588008,0.097500354,0.05855788,doc_01348
0.09538201,0.17141977,0.03150652,0.039351054,0.036080893,0.03746495,0.035307314,0.087339155,0.03784644,0.045895513,0.033674993,0.03980739,0.13409072,0.121208355,0.053624943,doc_01349
0.07139148,0.05171074,0.040234562,0.046426464,0.099789925,0.06600464,0.043318734,0.04188055,0.049388036,0.040946156,0.16566944,0.13999449,0.04332804,0.042880032,0.057036776,doc_01350
0.11495951,0.2592881,0.044267222,0.035320442,0.10207207,0.038576834,0.037119575,0.084093995,0.038069237,0.03791241,0.04065229,0.038968075,0.040609505,0.037002396,0.051088396,doc_01351
0.04057411,0.036106173,0.02955944,0.030400146,0.06280765,0.28701407,0.2423108,0.038044497,0.03127456,0.031032883,0.025429582,0.026863283,0.045095555,0.03182202,0.041665234,doc_01352
0.22760865,0.15619919,0.043972418,0.048748355,0.041012246,0.048315458,0.03922487,0.08513181,0.04339063,0.041294575,0.043986473,0.050106615,0.03765938,0.04022094,0.053128403,doc_01353
0.23898537,0.33717078,0.041980132,0.034544967,0.034900587,0.03832066,0.036725152,0.04169535,0.024878955,0.031048123,0.027361851,0.022259105,0.027273502,0.024061995,0.038793508,doc_01354
0.11682073,0.22795452,0.05395258,0.08760755,0.05143612,0.038649324,0.03703452,0.04002774,0.08035002,0.046066556,0.039887827,0.03957478,0.040522236,0.045293987,0.05482156,doc_01355
0.121938415,0.0502113,0.04409519,0.08409471,0.04982225,0.07986616,0.0737803,0.047175072,0.042437725,0.09353847,0.11574769,0.042461228,0.05091327,0.044198934,0.059719328,doc_01356
0.31882873,0.037620533,0.05189189,0.059825942,0.11572266,0.03428167,0.03357461,0.03448512,0.0532626,0.031474847,0.048894987,0.041635763,0.032826304,0.053871736,0.051802658,doc_01357
